35704	155508
48197	155506
16889	155502
21099	155500
38786	155492
34460	155487
41527	155474
7361	155469
6496	155464
31767	155464
34839	155456
47915	155453
7091	155450
18078	155442
38126	155426
49272	155423
35642	155419
1740	155411
17566	155401
1629	155373
8032	155356
26101	155355
43487	155348
7931	155341
28584	155338
16289	155337
47630	155335
16348	155329
28691	155328
6095	155325
2449	155321
11769	155317
19460	155315
30197	155314
23921	155313
12411	155307
35474	155305
19182	155302
2409	155301
13557	155300
47969	155300
38375	155298
9040	155292
32899	155282
11578	155263
21758	155262
44965	155261
24672	155254
29335	155247
16498	155244
30857	155243
3139	155232
32052	155219
10335	155199
19017	155197
9636	155192
18604	155191
17053	155189
3295	155188
14703	155186
32429	155176
4883	155175
25096	155161
16744	155157
8772	155153
12488	155144
5054	155140
40061	155137
15672	155132
4694	155127
9650	155122
26997	155109
21473	155106
28256	155104
33900	155100
26073	155099
44253	155096
24213	155094
34833	155093
24113	155092
16463	155088
37396	155082
5086	155076
41060	155071
39275	155070
285	155064
14571	155062
27165	155062
8044	155054
8596	155053
26663	155052
12693	155043
31995	155040
14086	155019
3422	155018
45264	155018
37728	155017
21727	155016
4011	155013
4726	155011
12812	155011
12528	155007
7044	155003
36978	154997
46694	154993
37790	154991
15885	154987
41662	154980
44702	154977
49966	154972
35172	154953
49198	154945
3696	154941
17870	154940
15413	154939
13244	154932
30509	154921
9235	154918
12711	154918
18700	154911
24459	154906
3504	154904
31759	154902
45900	154900
41202	154898
28210	154894
31527	154886
46713	154884
30761	154876
21663	154864
48185	154862
32944	154858
28640	154851
23122	154847
1773	154836
38556	154827
10767	154822
47252	154818
21226	154810
37612	154808
15039	154803
48590	154785
32453	154783
38330	154778
3855	154768
19631	154765
1054	154764
37080	154754
26277	154753
19499	154751
41219	154742
14718	154726
10537	154724
8508	154723
44632	154722
8183	154710
38426	154708
32979	154693
5920	154685
18946	154684
34761	154684
30143	154677
24414	154663
25609	154663
40082	154655
3254	154646
20798	154645
36327	154638
35354	154636
43649	154633
25568	154629
26157	154621
8257	154615
15372	154614
34222	154612
10259	154610
24298	154600
46034	154572
25852	154568
29331	154565
12928	154545
28493	154545
8296	154542
41117	154539
39413	154538
5144	154536
7959	154532
24601	154526
30785	154523
13849	154522
34186	154513
21984	154511
44647	154509
25864	154502
22155	154500
7866	154499
14868	154497
41138	154497
14872	154483
24217	154480
48382	154480
5624	154466
35818	154463
37333	154452
36161	154448
20377	154447
47563	154444
39587	154440
47926	154438
32941	154435
28357	154422
23044	154421
26798	154417
3309	154410
9376	154408
30834	154407
17637	154402
19885	154397
32366	154394
32663	154393
41196	154378
25839	154377
16431	154376
36145	154355
38133	154343
37578	154341
8261	154336
13881	154336
36981	154327
14727	154309
44917	154306
43178	154304
12586	154281
21194	154274
42871	154273
6035	154270
1869	154268
13572	154264
41604	154256
1845	154249
27068	154243
3028	154238
29475	154238
42998	154225
26750	154224
18426	154221
13374	154218
24536	154217
21163	154210
31040	154206
32735	154190
4283	154183
18858	154183
32086	154183
17940	154180
31781	154176
2336	154161
19331	154156
44686	154136
15496	154127
26721	154124
26097	154120
34282	154115
1307	154108
28652	154100
2769	154099
817	154093
22378	154084
46015	154073
10800	154061
26918	154057
10730	154042
36919	154040
15940	154036
14819	154030
43986	154029
2703	154027
13366	154027
21119	154012
4041	154005
38254	154005
46634	154001
33636	153974
31271	153969
28934	153968
7244	153954
46574	153942
2667	153916
29372	153912
12027	153908
13971	153906
37896	153900
39661	153894
29036	153888
18844	153879
1901	153871
42178	153871
17182	153858
21156	153842
48610	153813
39490	153812
2179	153808
21525	153796
18549	153794
45250	153783
8507	153773
24412	153769
40446	153752
34031	153738
17577	153729
24805	153729
33992	153725
13222	153717
29763	153717
39016	153700
14115	153699
18373	153687
21750	153682
7553	153681
44578	153666
41125	153663
2959	153639
25723	153631
36686	153630
46580	153627
17017	153624
15447	153622
21238	153619
4689	153617
25263	153616
45184	153603
33772	153580
8052	153579
17246	153576
30714	153570
38031	153560
48932	153557
13234	153548
17638	153526
48396	153524
30030	153508
14615	153507
2491	153489
48839	153481
10489	153475
22625	153474
23789	153465
35545	153462
18059	153452
30693	153447
45050	153447
2016	153438
33680	153436
48552	153435
29580	153431
25498	153414
1933	153406
16908	153401
40674	153396
43655	153386
20770	153384
9866	153383
47589	153383
34192	153353
348	153351
10402	153345
8336	153325
29511	153316
25205	153314
49101	153314
31768	153296
47218	153290
41543	153285
6421	153281
45392	153231
37537	153230
31177	153224
35066	153220
17470	153219
44385	153213
5120	153207
16957	153205
17277	153200
24005	153191
19307	153159
6446	153157
6456	153146
29031	153138
18185	153136
43197	153133
3375	153132
25949	153130
8047	153117
31848	153116
49348	153099
42567	153090
2380	153089
6806	153088
26737	153083
27697	153079
26568	153051
41584	153049
47364	153044
47609	153043
44862	153027
10698	153017
1340	153001
9402	152990
31729	152988
47081	152988
17837	152983
34295	152979
46615	152978
32070	152964
44527	152959
25565	152958
10884	152957
11054	152956
11103	152952
11322	152942
22351	152921
47807	152920
28476	152915
45350	152894
42563	152886
23248	152873
1506	152865
15263	152838
965	152837
45462	152835
13207	152831
37718	152827
5010	152826
20783	152823
22814	152823
48788	152815
29419	152805
45279	152804
33783	152799
32936	152797
23835	152791
31534	152789
23039	152785
15345	152784
11696	152780
29342	152779
35071	152761
20336	152720
165	152713
49171	152713
24972	152712
33846	152712
17183	152709
6312	152706
903	152700
10619	152687
2148	152686
23146	152686
24782	152672
47396	152656
3630	152654
26461	152649
48599	152649
16323	152641
26399	152639
31156	152639
17863	152615
23598	152613
16528	152610
35037	152610
31683	152606
752	152602
42791	152597
6930	152594
9776	152583
1426	152580
46939	152580
45875	152572
7389	152554
10333	152550
2091	152547
17109	152545
36723	152527
126	152521
30733	152521
23449	152518
8298	152512
42349	152493
20254	152492
39339	152486
13044	152469
39141	152462
26190	152451
46198	152426
25853	152424
30673	152403
16871	152394
48349	152386
48543	152364
6114	152357
9798	152353
12426	152351
49865	152350
45078	152348
32303	152344
16725	152339
11924	152336
13107	152335
18763	152329
21524	152328
12904	152325
49753	152309
14470	152308
7939	152300
7983	152292
24388	152288
33545	152283
3525	152276
20140	152274
48940	152273
48559	152265
25890	152250
3647	152246
23163	152234
32912	152231
24028	152226
25898	152223
16322	152220
47738	152220
11801	152201
4173	152197
25805	152192
45488	152190
13265	152187
10679	152185
3412	152178
41747	152174
39081	152171
17901	152167
23216	152166
1441	152165
3739	152148
39968	152148
31484	152140
10245	152138
4398	152133
43404	152128
31311	152126
28475	152125
31232	152125
22501	152115
48260	152110
23566	152106
28319	152096
44797	152095
8908	152092
5912	152082
33087	152067
7213	152065
19912	152058
6673	152047
11678	152027
16638	152021
5790	152018
1195	152003
22147	151998
42244	151994
46428	151990
24622	151977
12318	151969
25725	151967
36069	151961
14999	151960
34037	151945
13450	151941
39299	151941
82	151940
15785	151936
36008	151931
49346	151920
11136	151917
9059	151916
2767	151913
45532	151904
39746	151903
13764	151902
5634	151898
5818	151887
20792	151886
22549	151886
46619	151881
31932	151858
43839	151854
8810	151848
21154	151847
8090	151844
11916	151840
27056	151828
38132	151819
48784	151815
4662	151814
5918	151814
9482	151800
9289	151796
18329	151779
19297	151773
19693	151768
39789	151761
45932	151761
3588	151748
39431	151746
25841	151744
25544	151739
36797	151729
7015	151718
34675	151702
49693	151700
31686	151689
40881	151683
301	151679
37743	151678
35748	151664
7571	151660
45722	151646
16371	151639
36610	151635
1781	151625
17576	151623
36351	151619
35702	151605
16444	151604
24429	151584
10936	151578
24149	151574
36014	151572
38221	151560
32339	151558
21350	151553
13610	151552
31835	151541
33942	151540
20217	151535
27231	151528
22442	151527
36675	151522
32237	151513
4988	151512
31608	151508
48922	151503
24247	151502
39773	151499
16220	151495
2839	151487
43490	151486
22420	151476
1988	151474
7245	151469
36298	151463
36417	151445
37014	151436
47531	151430
10886	151428
27455	151426
25597	151424
43623	151405
36791	151402
16636	151399
5385	151392
14004	151386
45851	151382
12360	151378
32762	151370
39349	151352
6107	151345
27473	151344
43890	151340
44979	151335
30515	151332
35244	151332
22343	151331
17964	151327
32551	151324
17557	151319
23578	151308
12241	151304
3181	151303
42760	151290
38251	151278
40216	151268
1308	151267
41820	151267
25126	151262
4675	151261
1216	151250
47565	151242
49986	151238
15004	151234
39158	151220
2982	151209
38457	151209
16185	151199
6511	151187
18758	151187
37251	151186
5459	151176
48485	151176
21682	151170
4406	151168
48050	151167
47286	151162
28404	151159
44395	151158
36355	151157
21643	151156
18300	151153
31053	151150
5572	151142
13742	151137
46554	151134
1797	151125
254	151119
5543	151109
8695	151106
6973	151087
27710	151067
4	151062
14293	151061
42072	151055
19360	151054
27692	151043
47019	151034
33574	151033
1884	151030
10205	151029
45619	151019
44384	151003
2112	150997
30712	150993
1761	150986
44048	150986
2106	150985
21880	150972
14058	150966
35889	150950
29007	150939
44240	150923
43934	150912
9264	150907
10667	150905
21247	150898
39804	150897
39330	150895
46982	150895
28377	150873
41637	150869
13625	150864
46545	150863
22550	150857
5505	150852
12601	150851
21093	150842
13664	150840
12621	150833
49799	150833
25333	150824
5786	150812
13068	150810
41127	150800
33604	150773
46271	150773
9897	150772
7826	150762
48447	150755
34710	150751
45939	150745
1036	150744
22516	150743
40552	150738
47394	150736
45200	150733
40790	150731
26013	150725
46379	150725
4577	150722
17257	150705
22933	150704
40528	150688
3324	150676
27702	150672
43882	150666
42039	150658
36832	150646
17651	150644
2200	150640
396	150630
16784	150628
17674	150626
8685	150593
5734	150572
43509	150570
13193	150559
17333	150551
642	150537
32592	150536
4380	150533
7625	150531
29055	150530
42256	150530
47024	150527
5814	150526
23350	150521
46956	150521
25202	150516
45382	150516
20860	150513
49361	150508
7788	150469
14820	150469
39785	150465
9112	150451
648	150437
41403	150416
38278	150415
41779	150409
247	150401
18456	150391
11343	150390
29013	150390
7331	150388
9908	150381
47781	150371
32046	150349
17247	150339
44409	150338
45080	150328
17296	150325
23666	150323
47945	150323
11591	150311
28483	150311
40064	150310
11013	150300
4812	150295
11063	150285
8077	150270
9938	150269
42165	150265
42369	150262
28368	150261
47994	150256
38878	150248
21634	150238
522	150235
35040	150219
33345	150197
49048	150193
37745	150188
17845	150186
36970	150177
46217	150173
21538	150172
21479	150156
7899	150147
2166	150126
42326	150122
2232	150121
19789	150119
40873	150106
38181	150098
33630	150080
49551	150061
30776	150057
16574	150048
10421	150031
28629	150012
21032	150008
3455	150005
29964	150004
13740	149999
19775	149997
16607	149995
47487	149990
47836	149985
30820	149982
37101	149982
26491	149978
30939	149973
28643	149969
9279	149963
19557	149962
11599	149952
18624	149942
2325	149940
1723	149930
33958	149930
16135	149928
34427	149926
14198	149921
14029	149920
33094	149920
23232	149918
47276	149911
43534	149907
19956	149902
41945	149901
9627	149898
30821	149898
12357	149897
10799	149887
35327	149866
26126	149865
27766	149859
25059	149855
43850	149849
21161	149832
35826	149830
4590	149808
418	149805
35693	149792
23774	149777
7197	149771
14953	149766
11139	149754
2938	149750
41161	149747
48990	149745
25259	149734
15989	149726
38776	149723
13752	149719
43781	149699
47214	149699
32644	149693
22863	149669
31340	149668
17265	149664
292	149660
12403	149659
18353	149650
25177	149647
4702	149642
49024	149629
9844	149619
33069	149614
35600	149612
46338	149607
23249	149604
48062	149599
21867	149593
45445	149585
24355	149577
45055	149568
2964	149562
36721	149560
29026	149553
7922	149547
23932	149535
49745	149528
1361	149515
16698	149513
15354	149502
8780	149494
8558	149493
32243	149493
22614	149490
34721	149489
20457	149481
34024	149478
30702	149475
22419	149467
438	149450
2450	149439
22943	149439
6991	149432
27918	149426
35103	149422
7321	149421
9078	149416
46835	149412
43069	149410
32755	149407
20822	149400
9862	149389
31152	149388
29987	149354
22537	149352
31598	149343
18804	149339
42544	149336
45041	149334
19334	149322
11686	149310
17478	149310
5794	149286
2428	149281
48057	149262
4879	149257
34671	149250
36786	149246
31432	149239
18908	149238
32484	149230
46883	149225
47979	149212
6327	149209
21730	149203
32263	149201
26056	149197
2548	149196
27482	149172
41786	149172
6637	149151
27611	149145
24096	149129
6992	149119
18825	149108
12508	149107
6750	149100
49950	149096
24504	149091
18434	149090
41659	149083
29767	149080
2697	149072
43391	149060
16548	149049
26166	149048
7842	149042
8599	149042
12762	149041
37430	149037
21458	149030
4566	149017
25236	149016
34887	149016
42939	149006
25042	149003
19707	148998
13388	148997
13519	148996
10702	148991
25036	148987
37319	148984
25423	148970
23139	148958
14379	148950
41080	148944
28378	148939
22314	148915
29123	148912
31272	148903
20035	148890
7108	148884
45971	148882
21029	148880
1238	148873
564	148866
26230	148864
11963	148857
44263	148845
39328	148841
42416	148841
26770	148840
18932	148837
20022	148826
8294	148824
3859	148799
29427	148783
32698	148782
6227	148781
41023	148776
21307	148773
49824	148773
6433	148769
3298	148768
22578	148766
33130	148763
4205	148761
21202	148756
38072	148742
41251	148742
23211	148740
19330	148717
767	148711
11547	148709
22941	148707
7734	148700
2696	148699
31087	148693
15816	148692
4138	148679
30042	148674
12704	148657
49794	148657
19957	148654
35966	148652
26646	148649
34239	148643
25260	148641
2569	148640
15608	148636
3754	148631
10448	148630
29901	148629
24258	148623
22493	148611
39899	148605
27925	148603
46975	148599
39012	148598
38552	148584
26626	148558
43578	148547
15069	148533
4981	148523
13719	148518
19892	148496
44730	148494
43269	148490
47277	148488
49666	148486
49748	148483
38059	148476
17457	148466
46190	148464
20993	148463
12369	148461
17822	148456
37226	148452
30865	148443
3873	148440
34382	148439
23857	148434
8869	148429
42959	148425
12665	148423
33870	148420
35530	148396
42663	148395
22917	148390
20703	148383
18014	148382
27518	148379
35442	148377
20309	148372
18354	148363
39447	148361
35194	148359
14406	148357
44704	148351
25074	148348
44760	148348
46909	148324
43622	148320
13636	148292
11667	148289
33366	148286
170	148285
30883	148285
7684	148282
35990	148282
14439	148248
40553	148247
15262	148246
23153	148244
2857	148243
13644	148236
24676	148235
45540	148235
16860	148232
32302	148225
26197	148223
8565	148216
25727	148213
49088	148213
32400	148212
3575	148208
7753	148200
23797	148200
40905	148185
18693	148183
12927	148180
20564	148173
32188	148169
41842	148167
25123	148159
21527	148150
33809	148148
25844	148145
10969	148140
9254	148138
45406	148135
6960	148117
49991	148117
4690	148116
5513	148112
41636	148111
39809	148110
11261	148106
7217	148099
33995	148099
8001	148090
22772	148090
42090	148090
21683	148088
47776	148086
48633	148081
26095	148056
7833	148054
35418	148054
28257	148047
43156	148039
16332	148033
28002	148026
23040	148013
43561	148009
9094	148004
41889	147994
24534	147993
26837	147960
29640	147945
923	147942
27333	147920
30630	147917
42691	147917
13808	147916
18839	147910
13432	147904
30569	147900
38309	147892
20029	147890
12181	147887
9827	147884
39493	147871
11298	147866
12579	147866
27961	147861
14012	147855
32207	147853
322	147842
32142	147832
7794	147829
41725	147822
9734	147818
31538	147802
4925	147793
34837	147793
3147	147791
44120	147785
21470	147774
9412	147764
27079	147757
12032	147750
13686	147750
33911	147750
10664	147747
42253	147736
10650	147734
35492	147726
40264	147726
46134	147724
32282	147722
48264	147722
39534	147691
7285	147687
42524	147683
4786	147678
12169	147670
45082	147670
29690	147661
27884	147660
20909	147621
31085	147614
36900	147611
41222	147587
2834	147578
12093	147560
45913	147556
27171	147549
19361	147541
14488	147534
20541	147525
19009	147523
44865	147517
49676	147515
911	147513
19650	147509
10997	147505
7925	147502
27809	147497
5391	147492
15143	147491
33158	147490
24054	147484
293	147461
4633	147429
44744	147418
8940	147410
49606	147405
21452	147403
31295	147397
28477	147394
23129	147383
9919	147382
47767	147378
23236	147374
15735	147369
41378	147366
8851	147348
26436	147331
9474	147324
29177	147322
22862	147321
30818	147314
49381	147314
10636	147310
40421	147308
20053	147300
18219	147296
38523	147288
33046	147287
30762	147273
14713	147272
3906	147263
5759	147259
42821	147256
41240	147252
16034	147246
42007	147241
38401	147240
32488	147235
29246	147232
39813	147227
7562	147201
40665	147200
40114	147199
1957	147187
7950	147186
16268	147185
26885	147156
2164	147148
48408	147139
15757	147134
37329	147132
24047	147124
26281	147121
11782	147118
41283	147115
432	147114
48393	147112
682	147097
27821	147082
47661	147081
42475	147080
40999	147078
16480	147077
46611	147076
9387	147073
41992	147073
40829	147058
49026	147058
8988	147057
14581	147032
21959	147026
34040	147013
6891	147011
38173	147010
19528	147008
18098	147006
34146	146995
44838	146984
1802	146974
22765	146969
27713	146969
1082	146959
11576	146958
21405	146956
35073	146952
21492	146948
30462	146947
42313	146946
8847	146936
13607	146934
9604	146898
35791	146894
7147	146882
37440	146877
25962	146870
13187	146861
30363	146847
22633	146846
5467	146828
33967	146825
45098	146812
11614	146811
25144	146797
18385	146792
44058	146787
13796	146783
21927	146773
24774	146769
37382	146739
3989	146736
3917	146735
28666	146735
3276	146717
9748	146717
21739	146714
7420	146711
33632	146709
43919	146692
38574	146684
30694	146677
48329	146677
34905	146675
20437	146658
27619	146650
16741	146648
46702	146646
37551	146639
1938	146637
22189	146637
8009	146623
13157	146612
31647	146606
36777	146598
31700	146584
13716	146580
5116	146571
12589	146571
26915	146568
27590	146563
34706	146559
5723	146556
15927	146538
12452	146536
47457	146533
25186	146525
14446	146508
30272	146508
38003	146507
6301	146502
17106	146499
7482	146485
34992	146475
20914	146459
6981	146455
44422	146455
47960	146443
27937	146441
27723	146438
20925	146425
48265	146417
34540	146415
40771	146414
35751	146410
41392	146403
1492	146391
30870	146390
737	146385
33799	146385
35500	146384
8302	146377
42832	146363
23632	146356
40433	146348
32572	146344
37698	146342
19755	146339
32219	146327
10750	146326
48639	146314
16597	146308
35403	146301
43562	146299
12553	146291
31375	146290
3312	146278
28248	146276
49057	146270
33092	146268
45288	146263
4665	146231
6597	146214
3251	146207
35529	146203
33429	146194
36136	146184
12156	146171
22320	146166
32241	146165
20322	146156
49848	146153
18530	146150
26998	146145
27552	146132
39011	146130
4025	146121
13909	146119
38868	146116
6585	146089
47546	146088
24702	146083
38546	146070
40321	146070
14358	146051
28979	146048
34440	146030
10687	146023
26977	146020
30341	146014
44173	146005
36621	145995
48496	145982
5347	145979
41892	145979
47965	145979
6760	145970
9749	145969
28954	145967
20812	145964
5345	145963
34542	145938
6801	145935
23143	145934
2762	145922
47917	145909
8255	145903
42585	145897
29947	145896
28697	145890
46302	145886
28354	145879
28157	145866
39369	145864
8984	145863
36039	145858
6020	145850
15426	145850
13528	145849
9712	145847
32324	145843
34933	145840
33913	145830
10302	145824
6416	145823
48721	145814
2447	145793
28745	145792
33314	145778
45616	145776
39990	145766
12412	145755
1967	145750
34174	145743
18833	145740
17527	145735
5123	145732
17433	145732
25162	145725
11072	145724
12143	145719
33905	145719
12715	145715
17684	145711
49490	145701
24704	145700
31357	145697
4684	145690
10047	145690
7177	145689
5748	145686
34170	145685
21748	145684
16538	145683
14080	145681
26068	145678
36310	145678
8859	145666
29208	145664
41336	145659
36563	145658
6239	145647
19777	145644
32391	145639
18467	145638
17922	145632
31157	145629
21917	145623
41773	145622
44651	145590
28816	145589
45812	145571
39680	145566
33960	145544
12275	145542
47733	145536
31602	145533
19270	145532
41686	145531
47210	145529
28806	145528
29594	145526
26227	145520
711	145517
11869	145513
33689	145512
6442	145506
38696	145504
24497	145499
10967	145498
1372	145481
18087	145480
13334	145479
37669	145477
49211	145474
26777	145473
47523	145472
25473	145451
34752	145451
35195	145448
23369	145446
28096	145441
44466	145441
28603	145439
27332	145438
17331	145429
6534	145422
35478	145406
47350	145406
28890	145397
8638	145389
47414	145381
12485	145380
32284	145374
16308	145373
41702	145368
18741	145365
45956	145363
37825	145359
37628	145358
49616	145354
20497	145345
36905	145330
37907	145326
23966	145325
7358	145322
41947	145314
3829	145312
30100	145307
17508	145301
3691	145300
6089	145300
24597	145293
44801	145287
13907	145285
20155	145283
13957	145281
643	145273
33816	145273
1567	145266
41927	145261
35823	145255
32732	145246
29544	145243
3755	145241
26358	145232
43155	145225
29791	145220
26304	145219
14303	145215
44031	145215
49491	145212
4910	145211
37780	145208
39194	145207
21259	145196
13020	145188
31446	145184
48774	145184
28805	145182
11735	145178
35091	145177
36672	145176
9573	145172
40547	145167
47401	145166
35019	145163
11088	145151
18223	145151
27652	145148
29275	145144
44610	145140
2349	145132
4197	145124
27414	145124
9890	145123
42595	145122
22391	145120
17002	145110
48090	145110
35330	145109
9928	145101
26457	145100
33004	145099
23318	145098
39855	145097
45490	145096
31958	145094
44586	145081
20407	145076
27814	145066
18536	145061
742	145041
23418	145035
44950	145031
37463	145030
28747	145019
34547	145015
45840	145003
15358	145001
27305	145000
27829	144996
22373	144979
18174	144930
25250	144916
44570	144908
6232	144896
21094	144890
29536	144875
8152	144869
23612	144858
25865	144852
360	144848
3681	144841
31788	144841
13918	144839
2527	144833
39048	144831
36111	144818
1249	144815
13531	144799
43469	144799
2754	144798
25931	144798
44304	144794
14908	144793
48941	144783
37580	144775
42217	144766
17255	144760
19316	144735
3199	144731
31687	144727
22743	144725
24991	144719
35471	144712
5831	144709
37067	144695
31914	144684
13772	144683
37238	144675
17998	144674
4181	144663
1546	144654
19398	144653
49357	144649
25436	144644
45280	144641
15089	144620
3889	144619
25823	144611
3974	144609
12822	144605
33112	144605
14657	144603
28571	144596
23801	144592
21820	144589
331	144586
37484	144585
867	144584
17786	144582
32959	144582
47848	144575
41586	144574
10357	144571
10722	144567
7028	144559
22589	144554
10191	144552
22661	144547
38651	144546
42063	144537
20626	144534
45060	144534
30344	144530
29112	144521
44467	144517
37151	144516
37778	144515
32496	144505
35986	144503
14193	144493
26604	144486
36835	144482
855	144478
1412	144470
10724	144453
10676	144451
10549	144449
11495	144428
34626	144423
19515	144419
40589	144407
27533	144403
7895	144386
31951	144384
17968	144370
29365	144369
49960	144368
16063	144361
47909	144360
37798	144357
2023	144356
10167	144354
18081	144353
38738	144350
34129	144334
16720	144332
23048	144330
27607	144329
29921	144328
42223	144326
9456	144305
24598	144300
7626	144296
26797	144291
6167	144289
12287	144287
5087	144285
21320	144285
14454	144284
29652	144274
32791	144272
4967	144268
37819	144268
36449	144258
24104	144257
3043	144239
19662	144228
40010	144215
41270	144200
35762	144190
23557	144188
48011	144184
39309	144177
20829	144176
2841	144175
32306	144175
18936	144173
10617	144169
42496	144163
27463	144153
30219	144145
37543	144145
4751	144139
47571	144136
13579	144127
35112	144109
11234	144088
20251	144088
6055	144076
27933	144074
32816	144066
23140	144052
7393	144046
28485	144046
2622	144043
11828	144034
19391	144016
39712	144016
24320	144003
15316	144000
7062	143998
48292	143994
39430	143988
14841	143977
46263	143977
48433	143976
34678	143975
29432	143969
25763	143962
36725	143956
30681	143949
28197	143936
42756	143934
17263	143932
33185	143929
36244	143919
36429	143909
21220	143904
24192	143902
282	143901
2432	143893
7377	143892
38547	143891
7342	143873
24861	143872
4055	143868
14938	143858
27582	143857
46746	143854
25425	143850
17310	143830
2295	143825
27800	143825
32300	143823
48105	143811
42462	143801
3819	143798
27953	143798
24799	143797
11081	143779
36939	143776
18477	143772
18380	143771
35240	143770
48887	143763
21271	143757
4537	143739
6458	143736
13369	143727
42464	143727
8148	143715
37614	143713
13064	143706
48210	143703
19937	143697
39821	143688
47215	143688
21210	143682
8943	143676
46064	143667
30625	143666
42982	143650
20357	143649
6290	143645
29106	143640
8770	143631
31550	143627
45792	143626
16455	143622
20676	143601
14425	143590
45221	143574
37971	143564
39547	143564
20858	143560
13333	143500
8380	143497
9566	143497
1039	143496
3430	143496
15958	143494
42638	143493
17118	143486
18735	143482
1092	143475
41660	143475
18681	143472
44429	143462
31031	143460
3715	143456
12882	143453
40501	143452
4585	143443
11829	143435
11693	143428
33242	143428
21798	143407
43679	143403
20111	143402
27744	143389
34027	143387
9861	143380
24279	143371
47856	143361
49436	143360
39169	143358
30851	143357
10099	143348
35362	143338
45138	143323
47611	143323
41431	143318
41952	143313
17936	143293
24310	143288
1226	143287
14313	143282
16179	143281
14274	143278
35038	143261
43903	143260
31838	143257
34820	143253
49022	143253
33754	143221
32201	143213
10530	143200
18603	143193
12970	143189
36058	143189
33673	143177
710	143167
14152	143159
11014	143152
24340	143148
21024	143147
4212	143146
35883	143143
33240	143141
13025	143135
43639	143135
17542	143129
39080	143129
35673	143109
39465	143106
453	143101
9953	143098
17809	143085
17841	143084
42446	143082
3682	143077
29977	143077
24068	143057
35149	143056
25015	143055
25237	143040
5714	143039
10880	143033
21753	143030
6826	143027
17972	143024
38864	143016
40718	143013
17397	143012
25348	143002
4444	142998
26730	142987
4194	142971
43124	142967
17147	142966
42534	142966
31382	142949
30997	142941
17136	142939
9526	142929
46327	142908
41221	142904
19067	142903
37995	142900
19998	142894
13511	142891
973	142884
2738	142879
12408	142860
23349	142860
35435	142854
9645	142848
21468	142839
1614	142836
9679	142835
39518	142830
20327	142815
2807	142814
43920	142808
39478	142798
21284	142791
48726	142791
2583	142785
33401	142781
5843	142779
49931	142767
39561	142758
34412	142746
48893	142743
6966	142725
14319	142709
42698	142706
14097	142703
831	142696
20126	142691
19995	142679
16663	142673
29203	142671
2968	142667
24370	142652
43341	142641
44919	142630
27391	142624
49884	142612
11329	142607
21402	142604
10227	142599
10810	142599
49078	142587
28024	142586
9214	142579
20724	142574
9170	142572
10424	142571
32425	142568
37209	142560
42288	142558
35162	142540
32431	142532
45071	142531
6379	142530
24963	142530
37783	142530
45136	142529
5103	142527
26861	142508
40450	142501
25843	142492
20599	142491
4549	142489
34009	142479
23614	142477
3347	142474
26888	142468
31631	142467
26469	142466
47800	142450
1904	142447
14192	142443
6234	142441
7002	142438
33504	142438
809	142436
46298	142425
20215	142420
30461	142418
7880	142416
28819	142409
39344	142402
4494	142399
9786	142392
15952	142388
23265	142383
46833	142379
9695	142377
30256	142375
2866	142370
38526	142369
17174	142368
33721	142340
12031	142322
26315	142322
8126	142320
9130	142314
28185	142312
20493	142305
11529	142294
19714	142275
22485	142272
17858	142263
24465	142258
34457	142257
48582	142256
19726	142255
20938	142251
22916	142244
27375	142232
30544	142224
3003	142219
14334	142217
41789	142216
22552	142208
36422	142208
2751	142206
10175	142188
8553	142186
4540	142181
31841	142178
37941	142173
27588	142172
22184	142162
27183	142155
20836	142135
36028	142126
48617	142118
5556	142114
27765	142110
32822	142103
36915	142100
35524	142099
28186	142079
32582	142078
9513	142075
15732	142075
24478	142069
23663	142060
14892	142057
4445	142037
42564	142034
4145	142031
1259	142029
40030	142026
3706	142023
48471	142013
23690	142003
43431	141997
9226	141990
6662	141975
38186	141972
14042	141953
3090	141950
9355	141944
19	141937
9390	141933
6551	141932
35691	141932
43323	141918
11748	141910
16963	141910
16224	141905
16526	141901
18308	141894
1844	141887
40815	141882
20331	141880
2535	141878
49760	141871
17597	141870
15696	141853
6778	141851
36040	141834
49441	141834
1327	141820
9535	141812
6716	141792
26829	141789
49094	141769
3129	141762
23166	141755
46084	141753
12228	141752
36493	141749
34046	141745
48412	141745
22417	141737
47873	141736
23507	141730
24899	141720
37112	141694
48190	141694
42014	141692
33447	141686
28919	141685
7890	141684
44330	141679
47101	141668
35199	141651
3415	141647
32471	141642
28554	141639
37523	141633
21667	141617
18193	141599
26769	141597
48712	141584
23155	141580
14169	141561
27035	141557
36148	141553
21885	141546
40848	141546
20183	141539
19080	141536
27763	141534
15606	141522
44062	141522
8116	141515
15691	141514
33620	141514
1009	141508
40555	141499
8831	141498
43263	141476
48166	141474
15964	141469
6630	141463
3195	141462
28363	141458
36288	141455
16965	141454
22412	141454
11824	141453
40333	141453
16816	141445
7873	141435
1108	141433
36109	141432
16669	141420
35405	141419
30390	141403
24457	141396
35555	141394
18127	141386
20746	141383
13973	141381
25023	141366
27102	141362
49999	141361
988	141358
18569	141358
10174	141355
23684	141347
35335	141338
19640	141337
894	141335
18747	141334
18663	141332
21013	141323
21110	141321
48216	141319
38427	141316
22817	141309
43576	141305
44337	141276
18344	141267
39198	141262
40142	141252
32497	141242
37644	141231
5156	141214
48103	141206
10853	141188
